comment,emotion,rate
"Czasem rzeczy proste są po to by takie były. NIektóre z pierogów zapiekanych - super - ale na dłuższą metę męczą. Z jednej strony byłem tam dwa razy - ale kolejny raz już nie chcę. Za ciężko, za mocno, za ... no sam nie wiem....Więcej",positive,3
"Rastauracje Stary Młyn odwiedziliśmy kilka minut po otwarciu. Mimo wczesnej pory w lokalu przebywało już kilka osób.
Obsługa zaprosiła nas do jednego ze stolików na podwyższeniu w witrynie okiennej. Bardzo przyjemne i wygodne miejsce z widokiem na ogródek przed restauracja. Trochę ciasne wizualnie, ale w...Więcej",positive,5
"Świetne miejsce, rodzinne, z klimatem. Pyszne pierogi i placki ziemniaczane. Obsługa bez zarzutu, polecam wszystkim.",positive,5
"ogromny wybór pierogów, wszystkie, których próbowaliśmy były smaczne, zarówno gotowane jak i pieczone, doskonała lokalizacja, dobre ceny za ogromne porcje",positive,4
Polecam to miejsce. Pierogi pieczone są świetne i te wytrawne i na słodko. Bylismy z mężem tam dwa razy. Nie musieliśmy długo czekac na dania ok.25 minut.Pychota!,positive,5
"Pyszne jedzenie, duze porcje, dobra obsługa, klimatyczny wystroj, bardzo dobra lokalizacja 😚 polecam",positive,5
"Mimo długiej kolejki oczekujących na stolik, udało nam się szybko trafić do środka. Na zamówienie długo się nie czekało. Każdy rodzaj pierożków był smaczny i niepowtarzalny, ale burmistrz z wołowiną i żurawiną jest mistrzem pośród innych. Polecamy na każdy głód :)",positive,5
"Bardzo dobra pierogarnia. Ciasto w pierozkach moze troche do popurawy ale nadzienie pierwsza klasa. Porcje solidne, ceny przystepne.",positive,4
"Lokal bardzo oryginalny, obsługa z racji ilości klientów "" zarobiona"", ale i tak nie oczekiwaliśmy na posiłek zbyt długo. Pierogi godne pochwały, bardzo sycące, ale mnie osobiście powalił na kolana ich domowy kompot! Przypomniał mi smak dzieciństwa...",positive,5
"Uwielbiam pierogi.... wiec bedac we Wroclawiu nie moglabym przejsc obojetnie obok tej restauracji. Super wystroj, bardzo klimatyczne miejsce. Bardzo mila obsluga, cierpliwa i godna pochwaly 😊😊 co do samych pierogow, jak dla mnie bomba. Moj partner troszke pokrecil nosem na kilka malutkich szczegolow ale igolnie...Więcej",positive,5
"Pierogi pyszne - szczególnie z mięsem i śliwkami, ręcznie robione oraz zupy - pomidorowa! Zanim otrzymaliśmy czekadełko, dziecko otrzymało kredki i kolorowanki - wszyscy byli zachwyceni. Niczego nie można zarzucić obsłudze. Ceny uczciwe, to w końcu restauracja przy rynku.",positive,4
"Oryginalny pomysł na jedzenie. Ładne ustrój, świetna lokalizacja na Rynku gdzie przy odrobinie szczęścia można trafić na stolik przy oknie.
Super smakowały pierogi z pieca z czekoladą oraz serem i skórką pomarańczy, a także z szynką i serem.
Średnie za tym były ze szpinakiem i...Więcej",positive,4
"Polecam mięsne pierogi z pieca ze śliwkami oraz pikantne z wody. Pierogi a la ruskie, z pieca nas nie zachwyciły. Dość smaczne, ale zbyt mało przyprawione. miła obsługa. Duże porcje",positive,4
"Całkiem przyzwoite pierogi, szczególnie wersja ""z pieca"" - warto spróbować! Smaczne sosy. Dzieci mile widziane, zawsze dostają kolorowanki i kredki. Śmiało polecam.",positive,4
Moim zdaniem ceny w tym lokalu były zdecydowanie za wysokie. Zwłaszcza że pierogi niczym mnie nie zaskoczyły. Wybór jest dość duży ale smak pozostawia wiele do życzenia podobnie jak czas oczekiwania.,positive,3
"Nie jest to kuchnia dla każdego, ale myślę, że warto wstąpić i spróbować lokalnych specjałów. Szczególnie polecić można pierogi, które są nie tylko smaczne, ale też ogromne. Jeśli jesteś na diecie - omijaj to miejsce szerokim łukiem, jeśli masz ochotę zasmakować prawdziwej, polskiej kuchni -...Więcej",positive,4
"wielki wybór pierogów o doskonałym smaku , w samym rynku. świetne miejsce żeby zabrać obcokrajowców. na górze słaba wentylacja. cukierki na pozegnanie dla dzieci, miły akcent :)",positive,4
"Nie rozumiem skąd zachwyt tym miejscem, zamówiłam proste ... Pierogi ruskie.... Ziemniaki nawet nie były porządnie wygniecione, ( wielkie bryły w środku) sera praktycznie nie było... Jedyny plus za miłą obsługę",positive,1
"Jak w tytule, lokalizacja świetna. Miejsce łatwe do znalezienia. Dużo osób w środku, jednak obsługa bez problemu obsługuje wszystkich z uśmiechem. Bardzo ciepły klimat stworzony w środku lecz niestety smaki pierogów i kapuśniaka mało wyraziste. Potrawy do małej poprawki.",positive,3
"Przytulne miejsce w centrum miasta, duży wybór pierogów, znakomity smak, sympatyczna obsługa. Serdecznie polecam",positive,5
"byłam jakieś 2 tygodnie temu, fakt ze spory ruch, ale stolik dostaliśmy bez problemu, w porównaniu z tym co było choćby rok temu, to wypada fatalnie, pierogi nie smakują już tak jak dawniej, mam wrażenie ze idą na ilość nie na jakość, na pewno nie...Więcej",positive,2
"Pierogarnię wybraliśmy ze względu na ilość gości- ogrom, a to znaczy że świeże i dobre. Wystrój piękny, przytulnie, ciepło, swojsko. Obsługa bardzo miła i pomocna. Menu proste, ceny średnie ale za to porcje ogromne. Zamówiliśmy piecuchy z wołowiną i żurawiną z sosem (konfiturą z żurawiny)...Więcej",positive,5
"Lokal ten zlokalizowany jest w starej kamienicy i urządzony naprawdę klimatycznie. Drewniane podłogi i solidne stoły dodają mu prawdziwego młyńskiego uroku, również zastawa stołowa jest zbudowana w swojskim klimacie co cieszy oko.
Miałem okazję zjeść tutaj pyszne pierogi w doborowym towarzystwie. Mimo dość dużego apetytu...Więcej",positive,4
"Spodziewałam się na prawdę pysznych pierogów. Niestety się zawiodłam. Ciasto twarde, gumowe. Byliśmy w czwórkę, każdy z nas wziął drożdżowe pieczone pierogi z innym nadzieniem. Najgorsze były ruskie i z soczewicą (izbowe), zero przypraw, brak smaku. Najlepsze, zdecydowanie mogę napisać, że przepyszne były ze szpinakiem...Więcej",positive,2
"Ciekawe wnętrze. Rzadko spotykane pierogi jak np. te w drożdżowym cieście, duży wybór. Smaczne. Ale szału nie ma. Najczęściej bardzo długo się czeka ponad pół godziny. Zawsze dużo ludzi, często problem z wolnym miejscem. Niestety byliśmy więcej niż raz, ale nie dlatego że takie dobre...Więcej",positive,3
Pomimo lekkiego wypadku na początku wizyty w postaci wylania wody z wazonu na stolik oraz na mnie postanowiliśmy wraz z narzeczona zostać i nie żałujemy! Najedlismy się na cały dzień przepysznymi pierogami! Fajna sprawa ze mozna skomponowac sobie mix pierogow oraz dobrać sosy:),positive,5
Idealna restauracja dla wielbicieli pierogów. Byłam naprawdę zaskoczona bogatością karty dań i rodzajami pierogów. Pierogi były bardzo dobre i olbrzymie! Byłam w stanie zjeść tylko 1/3 porcji. Naprawdę fajne miejsce na rynku :),positive,5
"Pierogi takie sobie, nie doprawione. Obsługa myli rodzaje pierogów. Wystrój przyjemny. Ceny średnie.",positive,3
"Pierogi ponadprzeciętne, niby dobre, ale czegoś jednak brakuje. Trochę się zawiodłem zamawiając różne rodzaje pierogów, a dostając zupełnie kilka innych. Wystrój przyjemny.",positive,3
"W trakcie 4dniowego pobytu we Wrocławiu w Starym Młynie byliśmy co najmniej 5 razy - przepyszne, sycące pierogi, ogrom smaków i wariantów. Przesympatyczna obsługa, w środku było czysto, wygodne miejsca, zdecydowanie godne polecenia.",positive,5
"Jedzenie bardzo smaczne, szybko podane. Obsługa również bardzo miła polecam. Duża porcja pierogów pieczonych zaspokoi spokojnie dorosłego mężczyznę ;)",positive,5
"Bardzo fajne, urocze miejsce. Lokal klimatyczny, dobra i miła obsługa. Natomiast jeśli chodzi o jedzenie to szczerze polecam, porcje na prawdę solidne a smak świetny. Na pewno tam jeszcze wrócę.",positive,5
"Bardzo fajne miejsce. Polecam pierogi z pieca - inna, nowa forma dobrze znanego dania. Trzema można się najeść, 5 wystarczy dla prawdziwego głodomora. Polecam także kompot, pyszny! Miejsce warte odwiedzenia.",positive,4
Pierogi bardzo dobre!!miejsce które polecam! mam tylko jedno zastrzeżenie w lokalu jest strasznie duszno! obsługa bardzo fajna! ogólnie super!,positive,5
"Pierogow nie powinno sie przemieniac w dziwne postacie , poniewaz zazwyczaj konczy sie to katastrofa. W przypadku tej restauracji tak sie wlasnie okazalo.
Farsz byl smaczny ale te wielkie pierogi sa jedna wielka katastrofa , ciasto jest grube, kruche i smakuje jak pizza. To jeszcze...Więcej",positive,2
"Pyszne pierogi w sercu wrocławskiego rynku. Obsługa przemiła, naprawdę świetne miejsce na obiad/kolację",positive,5
"Ogromny wybór pierogów , na słodko i na słono . Miła atmosfera oraz klimat . Polecam wszystkim pierogi z pieca !",positive,5
"W tej pierogarni byłam kilka razy, dając jej szanse w poszukiwaniu dobrych pierogów w tym mieście. Niestety są po prostu niesmaczne... ile razy coś tam zamówiłam, tyle razu były po prostu niedobre... naprawdę o pierogach ktoś tam nie ma pojęcia... szkoda, ale na płycie rynku...Więcej",positive,2
"Nadal utrzymują wysoki poziom i obsługi i przepysznych pierogów, palce lizać. A piwo grzane które serwują w te zimowe wieczory jest przednie :)",positive,5
"Witam
Byłam u Państwa niedawno ale niestety jestem zawiedziona. Pierogi słabe, za grube ciasto niestety. Farsz kompletnie bez smaku, sosy zupełnie niejakie. Średnia krajowa niestety",positive,3
"Dużym plusem jest napewno drewniana stylizacja restauracji, pierogi dobre do których można domówić okrase, której jest naprawde dużo, do pierogów można też domówić sosy które też są smaczne, fajne miejsce na posiadówe przy piwie i jedzeniu, gwarnie tłocznie",positive,3
"Witam z racji ze uwielbiam pierogi bardzo polecam pierogarnie mozna tutaj zjesc pierogi w bardzo duzym menu oczywiscie pierogi ruskie wusmienite jak rowniez pierogi z szponakiem bardzo dobre panuje tam miła atmosfera ,miło i przyjemnie na zimne wieczory mozna sie napic grzane wino jak o...Więcej",positive,5
Coś fantastycznego!!!! Tak pysznych i wyśmienitych pierogów nie jadłem nigdzie indziej!Niesamowity wybór i smak.Obsługa bardzo profesjonalna i uśmiechnięta.Byłem tu już kilkanaście razy i za każdym razem smakuje mi coraz bardziej.Śmiało można polecić ten lokal wszystkim koneserom pierogów gotowanych jak i zapiekanych!!,positive,4
"Duży wybór nadzienia, przytulnie, miło, czysto i z pomysłem.Porcje duże.
Troszkę ciasno i średnio jeśli chodzi o pozostawienie wózka, byliśmy w trakcie trwania jarmarku Bożonarodzeniowego także trochę się czekaliśmy na miejsce, ale warto.",positive,4
"Restauracja robi naprawdę świetne wrażenie :) jest miło i przytulnie, obsługa bardzo uprzejma w pełni gotowa do obsługi gości od samego przekroczenia progu restauracji. Szybko złożone i zrealizowane zamówienie. Na zaostrzenie apetytu pieczywko z sosem czosnkowym. Zupa - krem z pomidorów dobra ale bez szału...Więcej",positive,4
"Uwielbiam to miejsce. Ładny wystrój i przemiła obsługa. Pierogi lepione na miejscu z bardzo urozmaiconym farszem. Każdy znajdzie tu coś dla siebie. Jedyny minus to kolejki, bez względu o której godzinie się nie przyjdzie, zawsze chwile trzeba poczekać na wolny stolik- co świadczy o wyśmienitości...Więcej",positive,5
"Idealne miejsce na pokonanie dużego głoda :) Piecuchy, czyli pierogi z pieca smakują naprawdę bardzo dobrze (do wyboru kilkanaście rodzajów farszu) są spore i porcja złożona z pięciu sztuk zadowoli niejednego łakomczucha.
Zupka pomidorowa również trafiła w mój gust, gęsta i nieźle doprawiona rozgrzewa skutecznie...Więcej",positive,5
"Zapowiadało się tak pięknie... Ciekawy, klimatyczny wystrój, ciekawie wyglądające menu, więc nawet stolik niemal zaraz przy wejściu/ wyjściu, który obsługa nam przydzieliła, miał nie zmącić tej atmosfery. Zamówiliśmy do picia podpiwek, czy też kwas chlebowy, który nam bardzo smakował. W sumie, tylko dzięki temu napojowi...Więcej",positive,2
"W zeszłym roku byłem w pierogarni Stary Młyn z narzeczoną. Akurat zaczęła się ulewa i schroniliśmy się w tym lokalu. Zamówiłem pierogi Kowala z ziemniakami, cebulką i boczkiem. Niestety ciasto pierogowe rosło na bardzo dużych ilościach drożdży, a cebulki i boczku było tyle co kot...Więcej",positive,1
"Mimo tłumu, uważam, że warto odwiedzić tę restaurację i spróbować różnych rodzai pierogów! Polecam pierogi z białą czekoladą i musem malinowym - bardzo słodkie, ale przypadły mi do gustu!",positive,5
"Bardzo klimatyczne miejsce,polecam żurek,miłe zaskoczenie bo nie z torebki,robiony na miejscu z zakwasu.dzisiaj idziemy tam ponownie,jedyny problem to to ze trzeba czekać na stolik,no cóż poczekamy.",positive,5
"Całe mnóstwo ludzi wszędzie, w porze obiadowe może być problem ze znalezieniem stolika, ale jedzenie smaczne więc warto zaczekać. Nie jest to ciche miejsce na odpoczynek i romantyczną kolację, w całym lokalu czuć jedzeniem, ale dla głodnej paszczy niekoniecznie jest to najważniejsze :-)",positive,5
"Pierogi bardzo dobre ale barszcz tylko do picia. W sumie tym drugim byłam zawiedziona, bo jak za taką cenę kubek barsczu trochę jakby z torebki to lekka przesada. Miejsce klimatyczne, obsługa bardzo miła, interesowała się czy smakuje ale niestety bardzo długi czas oczekiwania na złożenie...Więcej",positive,3
Jesli chcemy sobie obrzydzic pierogi to polecam to miejsce .Jesli chcemy byc lekcewazeni to polecam to miejsce.Jesli chcemy spedzic godzine przy ochydnej wodzie z cytryna to polecam to miejsce.Wstyd aby cos takiego bylo w centrum naszego pieknego miasta.Bylam tam wczoraj z przyjaciolmi z Francji pierwszy...Więcej,positive,1
"W pierogarni byłam już nie raz. Teraz byłam już ostatni!!!
Zamawiałam tradycyjnie 3 mieszane pierogi wegetariańskie i krem z pomidorów. Kilkukrotnie przed złożeniem zamówienia informowałam kelnerkę , że jestem wegetarianką.
Otrzymałam 3 pierogi ale mieszane ...z mięsem. Kelnerka zapewniała mnie że pieróg jest z grzybami...Więcej",positive,1
"Restauracja bardzo oblegana w porze obiadowej, trzeba było chwilę postać w kolejce. Na zamówienie czkaliśmy ok. 30 minut, jedzenie dobre, choć pierogi ruskie można lepiej doprawić, ponieważ były bez smaku. Reszta dań nam smakowała. Ceny rozsądne, a porcje spore. Najlepszym punktem wieczoru była obsługa. Obsługiwał...Więcej",positive,4
"Zamówiliśmy Pierogi z Pieca. Pierogi, o ile to w ogóle mozna nazwać pierogami ohydne. Ciasto przypomina bułkę z piekarni. Mało informacji w menu i u obsługi na temat sposobu przyrządzania pierogów. Po 2 pierogach czułem sie tak napchany ciastem, jakbym zjadł 5 bułek. Uważam, że...Więcej",positive,1
"Pyszne pierożki, zarówno te na słodko jak i wytrawne. Super skwarki!! Moje serce jednak podbiła herbatka miętowo-korzenna z pomarańczą, polecamy!",positive,4
Dobre pierożki :) można się spokojnie najeść jedną porcją. Byłem z żoną. Musiałem za nią kończyć :) Polecam.,positive,4
Bardzo dobre dania i barszcz. Generalnie nie można się przyczepić do jakości dań. Jedyne co spowodowało cztery a nie pięć gwiazdek to pomylenie talerzy z zamówieniem więc farsz był inny od zamawianego. Ogólnie polecam.,positive,4
"Pierogi były bardzo dobre, jeden mankament to niedogotowanie dania (pierogi z wody). Myślę, że taka sytuacja zaistniała że względu na bardzo duża liczbę zamówień, jednak mały niesmak pozostaje. Sytuację ratował miły Pan, który 3.12 obsługiwał bocianie gniazdo :)",positive,4
"Za każdym razem gdy jesteśmy we Wrocławiu udajemy się tutaj. Polecam mix pierogów pieczonych. Szkoda, że nie ma alkoholowego piwa wtedy byłaby maksymalna ocena.",positive,4
"Ogromna porcja, przystępne ceny, każdy fan pierogów coś tu dla siebie znajdzie (na słodko z jagodami są obłędnie pyszne!!!
Można wypić piwo, spróbować smalcu czy też placków ziemniaczanych, ale pierogi zdecydowanie wygrywają!",positive,5
"Bardzo klimatyczny lokal, świetny wystrój i bardzo przytulna dziupla, do której nas zaproszono.
Wszyscy doceniliśmy możliwość zamówienia mieszanych pierogów i spróbowania wachlarza smaków serwowanych przez kucharzy.
Pierogi w większości były bardzo dobre. Moim faworytem są zdecydowanie Diabelskie i Leśniczego. Natomiast największym rozczarowaniem okazały się słodkie...Więcej",positive,4
"Pierogi bardzo smaczne polecam,Nastempnym razem jak przyjade do Polski i odwiedze Wroclaw
Bende napewno-.",positive,5
"Jesli ktos lubi pierogi i jest we Wroclawiu to musi tam po prostu sie udac! Maja duzo wyboru. Gotowane, pieczone, delikatne, ostre - czego dusza zapragnie.Alkoholu nie ma za to, w kazdym razie nie bylo przed rokiem. Piwskiem nie da sie popic doskonalych pierogow. Warto...Więcej",positive,5
"Swietna i bardzo dobra restauracja. Duzy wybor dan. Pierogi pieczone ......bajkowe. Gotowane z owocami wraz z dodatkiem smietany to prawdziwa uczta dla podniebienia. Dodac nalezy, ze ceny sa bardzo przystepne. Polecam",positive,5
"Przede wszystkim nie zrażać się dużą liczbą osób w lokalu i tym że na miejsce przyjdzie nam nieco poczekać ;) Jedzonko wszystko nam wynagrodzi, przy okazji obsługa bardzo miła i pomocna.",positive,4
"Kilka faktow
- pierogi lepsze w Toruniu
- ciasto niedosolone
- pierogi z jagodami fatalne klejace sie strasznie bez smaku
Kiedys bylo duzo lepsze",positive,3
"Brak alkoholi, pierogi smaczne, długi czas oczekiwania, fajny klimat - ciekawe wnętrze, dostawa pierogów w ""paczkomacie"". W toalecie można poczytać małego krecika.",positive,3
"Polecam Pierogarnie . Duży wybór . Bardzo dobre wyroby . Można na nowo odkryć smak , który teoretycznie każdy Polak zna .",positive,5
"Restauracja warta polecenia.
Przede wszystkim można tam zjeść bardzo dobre pierogi. Każdy znajdzie coś dla siebie - bo jeśli nie gotowane, to pieczone, zarówno wytrawne jak i na słodko, mięsne lub wegetariańskie. Powiedziałabym, że wybór jest nawet zbyt duży... :) Dodatkowo - serwowane porcje są...Więcej",positive,4
"Trochę trEba było poczekać na stolik ale chwile pózniej kolejka stała już na zewnątrz.
Warto było poczekać.
Kompot jak u babci i mamy z owocami.
Pierogi rewelacyjne całej rodzinie smakowały.
Mieliśmy czekać 30 min a nie czekaliśmy 20.
Miła obsługa, w trakcie jedzenia zapytali się...Więcej",positive,5
"Podano mi prawie surowe pierogi. Ani razu nikt nie podszedl, zeby spytac czy wszystko OK. Przy placeniu zwrocilem uwage, ze ide, bo sie spiesze, ale ze pierogi byly niedogotowane, zreszta na talerzu leza rozkrojone lecz niezjedzone pierogi. Pan cos burknal, ze przekarze kuchni, nie zapronowal...Więcej",positive,1
"Obsługa,wystrój,lokalizacja super. Niestety pierogi nie były smaczne. Pierogi zapiekane : Kruche ciasto dominowało przez co zabijało smak farszu,który niestety tez był niedoprawiony ( moim zdaniem mdły). Pierogi ruskie ( zwykłe) : niedoprawione i dziwny smak sera białego.",positive,2
"Obowiązkowe miejsce do odwiedzenia we Wrocławiu. Pyszne jedzenie, rodzinna atmosfera i świetna obsługa",positive,5
"Po paru wizytach zdecydowanie nie polecam tej restauracji dla miłośników pierogów. Grube ciasto, pierogi ruskie kwaśne, jakby ze starego sera - nie byłam w stanie skończyć swojej porcji. Pierogi zapiekane trochę lepiej, jednak ciasto stanowi większość tego Dania, przez co jest ono suche. Nie polecam...Więcej",positive,2
"Bardzo klimatyczna miejsce, pyszne jedzenie - obowiązkowe miejsce we Wrocławiu! Za każdym razem, gdy znajomi zza granicy przyjeżdżają, biorę ich właśnie tam. Ceny nie są takie złe, biorąc pod uwagę, że to wrocławski rynek. Polecam!
A great atmosphere and tasty food - a must-see in...Więcej",positive,5
"Urocze miejsce i wspaniałe jedzenie!
Duże porcje, więc warto dopytać kelnera przed zamówieniem, ponieważ można się zaskoczyć przy podawaniu dania ;) wystrój i obsługa zachęcają do odwiedzenia lokalu!
Polecam serdecznie! :)",positive,5
"Zamówiłam pierogi z mięsem wołowym i żurawiną. Nie poinformowano mnie, że istnieją dwa rodzaje pierogów w ich restauracji i przynieśli mi ""pierogi"", których nigdy wcześniej nie widziałam - w cieście chlebowym. Nie byłam z tych pierogów zadowolona, bo to nie te, które chciałam. Kelner powiedział,...Więcej",positive,1
"Pycha. Uwaga, wejście do lokalu może się skończyć przejedzeniem, zaleca się ubiór swobodny, chowający brzuch po uczcie ;)",positive,5
".... kolejna wizyta .... kolejny raz pelne zadowolenie.
Ruch w tym miejscu to najlepsza wizytowka jakosci jedzenia i obslugi.
Polecam",positive,4
"Jeśli chodzi o pierogi to są tam chyba najlepsze jakie do tej pory jadłem we Wrocławiu. Dobre ciasto, fajne kompozycje. Duży plus za możliwość wymieszania różnych rodzajów pierogów dzięki czemu możemy spróbować kilku smaków:) Odejmuję jeden punkt za zupy. Krem grzybowy całkiem smaczny, natomiast ""domowy...Więcej",positive,4
"Dla tych co nie lubią dużo czytać: pysznie, niedrogo, polecam z czystym sumieniem. Dla tych, co czytać lubią: razem z dziewczęciem mym zostaliśmy zaproszeni na pyszne pierogi, właśnie do tegoż przybytku. Głodny już byłem niemożebnie, więc pomyślałem, że pierogi to świetna opcja. Podchodzimy do lokalu,...Więcej",positive,5
"Pierogi z cienkim, tradycyjnym ciastem da się zjeść, są po prostu przeciętne. Natomiast pierogi zrobione z grubego, suchego ciasta są straszne. Nie da się ich zjeść. Miejsce typowe pod turystów, wystrój ładny, jedzenie godne pożałowania.",positive,1
"Lokal z ciekawym klimatem, jedzenie bardzo smaczne, duże porcje i szybko podane. Zamowilismy mix pierogów gotowanych i pieczonych, a na poczatek barszcz. Wszystko podane w 20 min.",positive,4
"Lokal z dużym wyborem pierogów,:pieczonych , gotowanych , na słodko i wytrawnie. Wnętrze z wystrojem na ludowo, obsługa sprawna. Polecam",positive,4
"Krótko i tresciwe o pierogach:
Pierogi zwykle o nazwie DZIADZINE
- skład to szynka i papryka. Do tego zamówiłem sos chrzanowy(lepiej smakują z delikatynm czosnkowym)
Byłem bardzo głodny i wtrąbiłem 9pierogów migiem. Bardzo dobre naprawdę polecam.
Pierogi zwykle ŁACIATE
- skład to maliny i tutaj...Więcej",positive,5
"Obsługa bez zarzutów, pierogi dobre chociaż ciasto trochę klejące, porcje duże, moja dziewczyna, która jest rekinem żarłaczem nawet też się najadła. Ładny wystrój, ogródek trochę przy ciasny i ważące tone krzesła. Wystrój ładny i ceny nawet w porządku, porcja pierogów, która naprawdę można się najeść...Więcej",positive,4
"Uwielbiam pierogi.Tym bardziej byliśmy rozczarowani , że konsumpcja naszego przysnaku, okazała się meczarnia . Może dlatego , że zamowilsmy wariacje pierogów w twardym cieście . ANI to kruche ani drożdżowe ciasto. Twarde i niesmaczne.",positive,2
Cały czas nie mogę wyjść z podziwu co tam robią te tłumy? Na pewno nie dla jedzenia... Pierogi po prostu bardzo średnie. Oczekiwanie pewnie z 30minut. Generalnie odczucia jak ze stołówki. Nigdy więcej,positive,2
"Olbrzymie porcje pieczonych pierogów podawane w Starym Młynie wspaniale współgrają z klimatycznym wystrojem oraz wspaniałą obsługą. Dodając do tego niewielkie jak na tą część miasta ceny, otrzymujemy wspaniałą propozycję na obiad lub kolację na Wrocławskim Rynku. Na pewno wrócę tu przy najbliższej wizycie we Wrocławiu!",positive,5
"Powiem tak, pierogi super (jadłam piecuchy z mięsem i smakowałam z truskawkami),pyszne.
Porcja piecuchów składająca się z 3 szt. wystarczająca w zupełności:-) Pychotka, ale......
czas oczekiwania dość długi, niestety i to jest jedyny minus tego lokalu.",positive,4
"Przybyliśmy w 11 osób, gdzie połowa to dzieci. Mimo dużego ruchu szybko znaleziono i przystosowano dla nas stół. Zamówiliśmy misę pierogów, aby każdy mógł spróbować różnych smaków. Pierogi nie były złe, farsz z mięsem i śliwką super, ale ciasto mogło być cieńsze. Gdybym chciała zjeść...Więcej",positive,4
"Oferta pierogów dostępna w tym miejscu zachwyci każdego, który uwielbia tę Polska potrawę. Szeroki wachlarz dostępnych opcji na słodko, słono, pikantnie, w formie deseru zadowoli każdego ;-) Jest to idealne miejsce na obiad jak i również na kawę z przyjaciółmi czy rodziną. Obsługa miła i...Więcej",positive,5
"Byliśmy kilka razy i za każdym zawodzi nas obsługa... jedzenie za to jest pyszne- bajka... cena jak na Wrocławski rynek odpowiednią, natomiast muszę mieć mentalność Polaków - ,,mogłoby być trochę taniej,, :p",positive,5
"Zawsze, gdy jestem we Wrocławiu to zahaczam o to miejsce. Piecuchy sa tak dobre, że jeszcze nie udało mi się nic innego zamówić ;-) Bardzo kklimatyczne miejsce z pięknym widokiem z okna na rynek wrocławski. Ceny sa dosyć wysokie jak na pierogi, ale i tak...Więcej",positive,5
"Mi się podoba, duży wybór pierogów, niektóre nadzienia zaskakujące. Potrawy smaczne.
Obsługa miła i stosunkowo szybka.",positive,4
"Drogo ale smacznie. Sto tysięcy rodzajów pierogow, kazdy znajdzie coś dla siebie :-) i na słodko i na słono:-)",positive,5
"Lokal odwiedziliśmy pięcioosobową grupą. Zamówiliśmy 22 pieczone pierogi w pięciu odsłonach z trzema sosami. Wszystkie nam smakowały ale zabrakło efektu łał. Minus za czas oczekiwania, choć trzeba przyznać, że obsługa sprawnie nam go umiliła podając przekąski i napitki.",positive,4
"Kosztowałem w restauracji pieczone, duże pierogi. Polecam pomieszać różne, żeby nie jeść jednego rodzaju. Ciekawe i smaczne. Nie mam pojęcia jak smakują zwykłe lepione pierogi, więc się nie wypowiadam. Ceny są oczywiście wysokie, no ale to sam rynek. Piecuchy jestem mimo wszystko w stanie polecić....Więcej",positive,4
"zakupiliśmy zapiekane pierogi z różnymi nadzieniami i jak można było się spodziewać trafiły się lepsze i gorsze jednakże żadne nie urzekły nas smakiem. Za to wyglądały pięknie i myślę, że zaspokoją nawet lubiących dużo zjeść. Po 15 ciężko o wolne miejsce na zewnątrz. Nie polecam...Więcej",positive,3
"Bardzo droga restauracja, a pierogi nie mają nic wspólnego z naszymi polskimi pierogami. Typowa restauracja do zarabiania na turystach. Zdecydowanie odradzam. Irytujący są też kelnerzy, którzy są nieprzyjemni i mają miny jakby pracowali tam za karę.",positive,2
"Jeśli chodzi o jakość posiłków to ogólnie bez większych fajerwerków.Pierogi jak pierogi.Obsługa stara się robić co może, ale ewidentnie widać tu brak organizacji.Prawdopodobnie spowodowany niewielką liczbą personelu.Na duży minus to straszny zaduch na sali oraz jak dla mnie to to że w karcie brak ""normalnego""...Więcej",positive,3
"Miejsce nastawione na turystów - wnętrze przaśne, ceny wysokie i jedzenie bardzo przeciętne. Smak pierogów pozostawia wiele do życzenia - ciasto jest grube i twarde, farsz nie zachwyca. Z łatwością - w samym centrum miasta - można znaleźć mnóstwo smaczniejszych i przyjemniejszych miejsc z pierogami.",positive,2
"Jestem fanem pierogów, przyznaję się, nie jadłem tradycyjnego pierożka tylko piecuchy. Dość suche ciasto, moim zdaniem zbyt słabo spieczone, nadzienie nie specjalne. Wszystkiemu brakowało wyrazistości.",positive,3
"Bardzo fajna, klimatyczna restauracja z pysznym jedzonkiem i miłą obsługą.
Pierogi z pieca na wypasie - nie mogłam skończyć porcji 3 szt.
Polecam",positive,5
"Zaduch i gorąc panujący w środku nie do wytrzymania, a na pytanie o możliwość usadzenia nas w części piwnicznej, gdzie było przyjemnie chłodno (w tym akurat momencie pustej, co widzieliśmy na własne oczy schodząc do toalety) usłyszeliśmy od niejakiej Pani Basi opryskliwe ""nie"", gdzie inni...Więcej",positive,1
"Śmiało można powiedzieć, że zjemy tam najlepsze pierogi nad Wisłą, a właściwie nad Odrą ;) Każdy znajdzie coś dla siebie, osobiście polecam pierogi z wody, duża porcja zadowoli każdego. Jeżeli nie mam akurat ochoty na pierogi można spróbować sałatki, polecam tą z kurczakiem :) Czy...Więcej",positive,4
"Wiele pierogów już jedliśmy. Do wejscia skusulo nas prlne oblozenie restauracji
Niestety wielkie rozczarowanie pierogami.Były całkiem przecietne, a cena wysoka. Grube ciasto, gotowane w niesolonej wodzie. farszu duzo, ale niestety suchy i bez wyraźnego smaku. Bez sosu i napoju nie dało się zjeść...",positive,3
Spodziewałam się czegoś więcej po tym miejscu. Pierogi lepsze w zwykłym przeciętnym barze i na pewno lepsze. Nie wrócę tam na pewno.,positive,2
